,open_4,high_4,low_4,close_4,over_ema_4,trend_4,volume_diff_4,open_3,high_3,low_3,close_3,over_ema_3,trend_3,volume_diff_3,open_2,high_2,low_2,close_2,over_ema_2,trend_2,volume_diff_2,open_1,high_1,low_1,close_1,over_ema_1,trend_1,volume_diff_1,trend
519,4.77,6.08,3.4,3.82,1.0,1.0,0.06,5.11,6.13,2.68,3.96,1.0,1.0,-0.3912,3.87,6.77,2.51,5.4,1.0,1.0,0.7146,5.3,5.92,3.41,5.5,1.0,1.0,-0.2003,1.0
520,4.45,5.47,2.02,3.3,1.0,1.0,-0.3912,3.21,6.11,1.85,4.74,1.0,1.0,0.7146,4.64,5.26,2.75,4.84,1.0,1.0,-0.2003,5.6,5.86,3.01,3.94,1.0,1.0,0.0351,1.0
521,2.72,5.62,1.36,4.25,1.0,1.0,0.7146,4.15,4.77,2.26,4.35,1.0,1.0,-0.2003,5.11,5.37,2.52,3.45,1.0,1.0,0.0351,4.0,5.84,4.0,5.72,1.0,1.0,-0.5125,0.0
522,3.41,4.03,1.52,3.61,1.0,1.0,-0.2003,4.37,4.63,1.78,2.71,1.0,1.0,0.0351,3.26,5.1,3.26,4.98,1.0,1.0,-0.5125,5.4,5.53,3.89,3.94,1.0,0.0,-0.0813,-1.0
523,3.78,4.04,1.19,2.12,1.0,1.0,0.0351,2.67,4.51,2.67,4.39,1.0,1.0,-0.5125,4.81,4.94,3.3,3.35,1.0,0.0,-0.0813,4.28,6.53,3.42,6.48,1.0,-1.0,0.8203,-1.0
524,2.57,4.41,2.57,4.29,1.0,1.0,-0.5125,4.71,4.84,3.2,3.25,1.0,0.0,-0.0813,4.18,6.43,3.32,6.38,1.0,-1.0,0.8203,6.89,6.95,5.01,5.45,1.0,-1.0,0.2573,-1.0
525,4.78,4.91,3.27,3.32,1.0,0.0,-0.0813,4.25,6.5,3.39,6.45,1.0,-1.0,0.8203,6.96,7.02,5.08,5.52,1.0,-1.0,0.2573,5.5,7.01,0.97,1.09,1.0,-1.0,0.3778,-1.0
526,4.39,6.64,3.53,6.59,1.0,-1.0,0.8203,7.1,7.16,5.22,5.66,1.0,-1.0,0.2573,5.64,7.15,1.11,1.23,1.0,-1.0,0.3778,2.23,2.49,-0.76,-0.59,0.0,-1.0,0.2392,1.0
527,7.1,7.16,5.22,5.66,1.0,-1.0,0.2573,5.64,7.15,1.11,1.23,1.0,-1.0,0.3778,2.23,2.49,-0.76,-0.59,0.0,-1.0,0.2392,0.17,2.61,-3.4,-1.32,0.0,1.0,0.1006,1.0
528,5.33,6.84,0.8,0.92,1.0,-1.0,0.3778,1.92,2.18,-1.07,-0.9,0.0,-1.0,0.2392,-0.14,2.3,-3.71,-1.63,0.0,1.0,0.1006,-1.55,-0.04,-2.48,-0.25,1.0,1.0,-0.0676,1.0
529,1.69,1.95,-1.3,-1.13,0.0,-1.0,0.2392,-0.37,2.07,-3.94,-1.86,0.0,1.0,0.1006,-1.78,-0.27,-2.71,-0.48,1.0,1.0,-0.0676,0.34,3.05,-0.7,2.62,1.0,1.0,-0.4405,1.0
530,-0.91,1.53,-4.48,-2.4,0.0,1.0,0.1006,-2.32,-0.81,-3.25,-1.02,1.0,1.0,-0.0676,-0.2,2.51,-1.24,2.08,1.0,1.0,-0.4405,2.49,2.52,-0.12,1.68,1.0,1.0,0.2751,1.0
531,-2.93,-1.42,-3.86,-1.63,1.0,1.0,-0.0676,-0.81,1.9,-1.85,1.47,1.0,1.0,-0.4405,1.88,1.91,-0.73,1.07,1.0,1.0,0.2751,1.53,4.67,1.5,4.58,1.0,1.0,-0.1875,1.0
532,-1.41,1.3,-2.45,0.87,1.0,1.0,-0.4405,1.28,1.31,-1.33,0.47,1.0,1.0,0.2751,0.93,4.07,0.9,3.98,1.0,1.0,-0.1875,3.99,5.7,3.6,5.19,1.0,1.0,0.0088,1.0
533,0.68,0.71,-1.93,-0.13,1.0,1.0,0.2751,0.33,3.47,0.3,3.38,1.0,1.0,-0.1875,3.39,5.1,3.0,4.59,1.0,1.0,0.0088,4.39,6.61,3.73,5.1,1.0,1.0,0.1773,1.0
534,-0.33,2.81,-0.36,2.72,1.0,1.0,-0.1875,2.73,4.44,2.34,3.93,1.0,1.0,0.0088,3.73,5.95,3.07,4.44,1.0,1.0,0.1773,3.78,6.64,3.71,5.05,1.0,1.0,0.0836,1.0
535,1.96,3.67,1.57,3.16,1.0,1.0,0.0088,2.96,5.18,2.3,3.67,1.0,1.0,0.1773,3.01,5.87,2.94,4.28,1.0,1.0,0.0836,4.87,5.95,4.31,5.5,1.0,1.0,-0.393,1.0
536,2.29,4.51,1.63,3.0,1.0,1.0,0.1773,2.34,5.2,2.27,3.61,1.0,1.0,0.0836,4.2,5.28,3.64,4.83,1.0,1.0,-0.393,5.28,6.63,4.63,6.58,1.0,1.0,0.1493,0.0
537,1.5,4.36,1.43,2.77,1.0,1.0,0.0836,3.36,4.44,2.8,3.99,1.0,1.0,-0.393,4.44,5.79,3.79,5.74,1.0,1.0,0.1493,5.89,7.76,4.94,5.55,1.0,0.0,0.3116,-1.0
538,2.88,3.96,2.32,3.51,1.0,1.0,-0.393,3.96,5.31,3.31,5.26,1.0,1.0,0.1493,5.41,7.28,4.46,5.07,1.0,0.0,0.3116,4.72,7.57,4.18,7.52,1.0,-1.0,-0.0518,-1.0
539,4.25,5.6,3.6,5.55,1.0,1.0,0.1493,5.7,7.57,4.75,5.36,1.0,0.0,0.3116,5.01,7.86,4.47,7.81,1.0,-1.0,-0.0518,7.85,8.12,4.25,4.81,1.0,-1.0,0.4673,-1.0
540,5.71,7.58,4.76,5.37,1.0,0.0,0.3116,5.02,7.87,4.48,7.82,1.0,-1.0,-0.0518,7.86,8.13,4.26,4.82,1.0,-1.0,0.4673,5.39,6.69,-8.99,-2.73,0.0,-1.0,0.7068,-1.0
541,5.49,8.34,4.95,8.29,1.0,-1.0,-0.0518,8.33,8.6,4.73,5.29,1.0,-1.0,0.4673,5.86,7.16,-8.52,-2.26,0.0,-1.0,0.7068,2.29,4.16,-0.65,0.37,0.0,-1.0,-0.2908,-1.0
542,8.72,8.99,5.12,5.68,1.0,-1.0,0.4673,6.25,7.55,-8.13,-1.87,0.0,-1.0,0.7068,2.68,4.55,-0.26,0.76,0.0,-1.0,-0.2908,1.07,2.09,-7.77,-4.02,0.0,-1.0,0.3809,0.0
543,6.85,8.15,-7.53,-1.27,0.0,-1.0,0.7068,3.28,5.15,0.34,1.36,0.0,-1.0,-0.2908,1.67,2.69,-7.17,-3.42,0.0,-1.0,0.3809,-4.01,-1.73,-8.15,-3.16,0.0,0.0,-0.2355,1.0
544,3.55,5.42,0.61,1.63,0.0,-1.0,-0.2908,1.94,2.96,-6.9,-3.15,0.0,-1.0,0.3809,-3.74,-1.46,-7.88,-2.89,0.0,0.0,-0.2355,-3.91,-1.2,-5.8,-5.44,0.0,1.0,-0.292,1.0
545,1.99,3.01,-6.85,-3.1,0.0,-1.0,0.3809,-3.69,-1.41,-7.83,-2.84,0.0,0.0,-0.2355,-3.86,-1.15,-5.75,-5.39,0.0,1.0,-0.292,-5.01,-2.46,-7.56,-2.53,0.0,1.0,0.2442,-1.0
546,-3.27,-0.99,-7.41,-2.42,0.0,0.0,-0.2355,-3.44,-0.73,-5.33,-4.97,0.0,1.0,-0.292,-4.59,-2.04,-7.14,-2.11,0.0,1.0,0.2442,-1.27,0.63,-2.39,-0.06,0.0,-1.0,-0.2274,-1.0
547,-2.53,0.18,-4.42,-4.06,0.0,1.0,-0.292,-3.68,-1.13,-6.23,-1.2,0.0,1.0,0.2442,-0.36,1.54,-1.48,0.85,0.0,-1.0,-0.2274,2.24,2.32,-4.11,-3.01,0.0,-1.0,0.105,1.0
548,-3.4,-0.85,-5.95,-0.92,0.0,1.0,0.2442,-0.08,1.82,-1.2,1.13,0.0,-1.0,-0.2274,2.52,2.6,-3.83,-2.73,0.0,-1.0,0.105,-2.57,-2.28,-9.47,-8.4,0.0,1.0,0.1885,1.0
549,0.29,2.19,-0.83,1.5,0.0,-1.0,-0.2274,2.89,2.97,-3.46,-2.36,0.0,-1.0,0.105,-2.2,-1.91,-9.1,-8.03,0.0,1.0,0.1885,-6.59,-2.26,-8.35,-2.27,0.0,1.0,-0.3996,1.0
550,2.88,2.96,-3.47,-2.37,0.0,-1.0,0.105,-2.21,-1.92,-9.11,-8.04,0.0,1.0,0.1885,-6.6,-2.27,-8.36,-2.28,0.0,1.0,-0.3996,-2.64,-0.15,-3.79,-3.58,0.0,1.0,0.2045,1.0
551,-2.22,-1.93,-9.12,-8.05,0.0,1.0,0.1885,-6.61,-2.28,-8.37,-2.29,0.0,1.0,-0.3996,-2.65,-0.16,-3.8,-3.59,0.0,1.0,0.2045,-3.2,0.32,-4.43,0.16,1.0,1.0,0.1556,0.0
552,-6.81,-2.48,-8.57,-2.49,0.0,1.0,-0.3996,-2.85,-0.36,-4.0,-3.79,0.0,1.0,0.2045,-3.4,0.12,-4.63,-0.04,1.0,1.0,0.1556,0.15,1.84,-1.47,-0.18,1.0,0.0,-0.1771,-1.0
553,-2.65,-0.16,-3.8,-3.59,0.0,1.0,0.2045,-3.2,0.32,-4.43,0.16,1.0,1.0,0.1556,0.35,2.04,-1.27,0.02,1.0,0.0,-0.1771,1.74,2.86,0.67,2.14,1.0,-1.0,-0.1202,-1.0
554,-2.94,0.58,-4.17,0.42,1.0,1.0,0.1556,0.61,2.3,-1.01,0.28,1.0,0.0,-0.1771,2.0,3.12,0.93,2.4,1.0,-1.0,-0.1202,2.93,3.19,-2.39,-1.68,0.0,-1.0,0.1856,-1.0
555,0.91,2.6,-0.71,0.58,1.0,0.0,-0.1771,2.3,3.42,1.23,2.7,1.0,-1.0,-0.1202,3.23,3.49,-2.09,-1.38,0.0,-1.0,0.1856,-2.12,0.7,-2.94,-2.16,0.0,-1.0,-0.0548,1.0
556,2.19,3.31,1.12,2.59,1.0,-1.0,-0.1202,3.12,3.38,-2.2,-1.49,0.0,-1.0,0.1856,-2.23,0.59,-3.05,-2.27,0.0,-1.0,-0.0548,-1.76,-1.23,-5.51,-2.94,0.0,1.0,0.24,1.0
557,2.96,3.22,-2.36,-1.65,0.0,-1.0,0.1856,-2.39,0.43,-3.21,-2.43,0.0,-1.0,-0.0548,-1.92,-1.39,-5.67,-3.1,0.0,1.0,0.24,-3.38,1.03,-5.47,0.93,1.0,1.0,-0.1213,1.0
558,-2.63,0.19,-3.45,-2.67,0.0,-1.0,-0.0548,-2.16,-1.63,-5.91,-3.34,0.0,1.0,0.24,-3.62,0.79,-5.71,0.69,1.0,1.0,-0.1213,0.17,1.48,-0.65,1.28,1.0,1.0,-0.4685,1.0
559,-2.6,-2.07,-6.35,-3.78,0.0,1.0,0.24,-4.06,0.35,-6.15,0.25,1.0,1.0,-0.1213,-0.27,1.04,-1.09,0.84,1.0,1.0,-0.4685,1.94,2.65,1.34,1.85,1.0,1.0,0.6811,1.0
560,-4.44,-0.03,-6.53,-0.13,1.0,1.0,-0.1213,-0.65,0.66,-1.47,0.46,1.0,1.0,-0.4685,1.56,2.27,0.96,1.47,1.0,1.0,0.6811,1.86,3.88,1.16,3.8,1.0,1.0,0.1402,1.0
561,-1.18,0.13,-2.0,-0.07,1.0,1.0,-0.4685,1.03,1.74,0.43,0.94,1.0,1.0,0.6811,1.33,3.35,0.63,3.27,1.0,1.0,0.1402,3.31,4.24,1.63,3.06,1.0,1.0,-0.0984,1.0
562,0.45,1.16,-0.15,0.36,1.0,1.0,0.6811,0.75,2.77,0.05,2.69,1.0,1.0,0.1402,2.73,3.66,1.05,2.48,1.0,1.0,-0.0984,2.24,4.73,1.05,4.41,1.0,1.0,-0.0943,1.0
563,0.15,2.17,-0.55,2.09,1.0,1.0,0.1402,2.13,3.06,0.45,1.88,1.0,1.0,-0.0984,1.64,4.13,0.45,3.81,1.0,1.0,-0.0943,3.99,5.82,2.92,4.97,1.0,1.0,0.061,1.0
564,1.59,2.52,-0.09,1.34,1.0,1.0,-0.0984,1.1,3.59,-0.09,3.27,1.0,1.0,-0.0943,3.45,5.28,2.38,4.43,1.0,1.0,0.061,4.47,5.82,2.75,5.08,1.0,1.0,0.0112,1.0
565,0.2,2.69,-0.99,2.37,1.0,1.0,-0.0943,2.55,4.38,1.48,3.53,1.0,1.0,0.061,3.57,4.92,1.85,4.18,1.0,1.0,0.0112,4.97,5.59,3.09,4.32,1.0,1.0,-0.1457,-1.0
566,1.97,3.8,0.9,2.95,1.0,1.0,0.061,2.99,4.34,1.27,3.6,1.0,1.0,0.0112,4.39,5.01,2.51,3.74,1.0,1.0,-0.1457,4.32,8.17,3.1,7.97,1.0,-1.0,0.1744,-1.0
567,2.46,3.81,0.74,3.07,1.0,1.0,0.0112,3.86,4.48,1.98,3.21,1.0,1.0,-0.1457,3.79,7.64,2.57,7.44,1.0,-1.0,0.1744,7.06,7.67,4.37,4.92,1.0,-1.0,0.0067,0.0
568,3.53,4.15,1.65,2.88,1.0,1.0,-0.1457,3.46,7.31,2.24,7.11,1.0,-1.0,0.1744,6.73,7.34,4.04,4.59,1.0,-1.0,0.0067,4.97,5.44,1.98,4.68,1.0,0.0,0.0304,1.0
569,2.77,6.62,1.55,6.42,1.0,-1.0,0.1744,6.04,6.65,3.35,3.9,1.0,-1.0,0.0067,4.28,4.75,1.29,3.99,1.0,0.0,0.0304,3.39,3.94,1.69,2.5,1.0,1.0,-0.3743,1.0
570,5.26,5.87,2.57,3.12,1.0,-1.0,0.0067,3.5,3.97,0.51,3.21,1.0,0.0,0.0304,2.61,3.16,0.91,1.72,1.0,1.0,-0.3743,1.42,5.95,0.66,5.81,1.0,1.0,0.6477,1.0
571,2.81,3.28,-0.18,2.52,1.0,0.0,0.0304,1.92,2.47,0.22,1.03,1.0,1.0,-0.3743,0.73,5.26,-0.03,5.12,1.0,1.0,0.6477,4.86,6.83,4.64,6.71,1.0,1.0,-0.3253,1.0
572,1.17,1.72,-0.53,0.28,1.0,1.0,-0.3743,-0.02,4.51,-0.78,4.37,1.0,1.0,0.6477,4.11,6.08,3.89,5.96,1.0,1.0,-0.3253,6.53,6.71,5.23,5.78,1.0,1.0,0.1148,1.0
573,-0.71,3.82,-1.47,3.68,1.0,1.0,0.6477,3.42,5.39,3.2,5.27,1.0,1.0,-0.3253,5.84,6.02,4.54,5.09,1.0,1.0,0.1148,5.43,6.61,4.77,6.39,1.0,1.0,-0.5274,1.0
574,2.67,4.64,2.45,4.52,1.0,1.0,-0.3253,5.09,5.27,3.79,4.34,1.0,1.0,0.1148,4.68,5.86,4.02,5.64,1.0,1.0,-0.5274,5.17,6.24,5.08,5.79,1.0,1.0,-0.0652,1.0
575,4.2,4.38,2.9,3.45,1.0,1.0,0.1148,3.79,4.97,3.13,4.75,1.0,1.0,-0.5274,4.28,5.35,4.19,4.9,1.0,1.0,-0.0652,5.86,6.98,4.85,6.29,1.0,1.0,1.0296,1.0
576,3.07,4.25,2.41,4.03,1.0,1.0,-0.5274,3.56,4.63,3.47,4.18,1.0,1.0,-0.0652,5.14,6.26,4.13,5.57,1.0,1.0,1.0296,5.01,7.76,4.63,7.73,1.0,1.0,-0.1471,0.0
577,2.98,4.05,2.89,3.6,1.0,1.0,-0.0652,4.56,5.68,3.55,4.99,1.0,1.0,1.0296,4.43,7.18,4.05,7.15,1.0,1.0,-0.1471,7.03,7.49,4.98,6.22,1.0,0.0,0.0106,1.0
578,3.7,4.82,2.69,4.13,1.0,1.0,1.0296,3.57,6.32,3.19,6.29,1.0,1.0,-0.1471,6.17,6.63,4.12,5.36,1.0,0.0,0.0106,5.28,7.34,4.5,4.71,1.0,1.0,0.4177,1.0
579,2.61,5.36,2.23,5.33,1.0,1.0,-0.1471,5.21,5.67,3.16,4.4,1.0,0.0,0.0106,4.32,6.38,3.54,3.75,1.0,1.0,0.4177,4.1,7.23,3.78,7.18,1.0,1.0,-0.15,1.0
580,4.2,4.66,2.15,3.39,1.0,0.0,0.0106,3.31,5.37,2.53,2.74,1.0,1.0,0.4177,3.09,6.22,2.77,6.17,1.0,1.0,-0.15,6.46,8.3,6.32,8.13,1.0,1.0,-0.0796,-1.0
581,2.61,4.67,1.83,2.04,1.0,1.0,0.4177,2.39,5.52,2.07,5.47,1.0,1.0,-0.15,5.76,7.6,5.62,7.43,1.0,1.0,-0.0796,7.35,9.01,6.64,8.85,1.0,-1.0,-0.1019,-1.0
582,1.75,4.88,1.43,4.83,1.0,1.0,-0.15,5.12,6.96,4.98,6.79,1.0,1.0,-0.0796,6.71,8.37,6.0,8.21,1.0,-1.0,-0.1019,6.8,8.24,3.38,6.01,1.0,-1.0,0.4593,-1.0
583,4.69,6.53,4.55,6.36,1.0,1.0,-0.0796,6.28,7.94,5.57,7.78,1.0,-1.0,-0.1019,6.37,7.81,2.95,5.58,1.0,-1.0,0.4593,6.07,6.94,3.6,5.72,1.0,-1.0,0.2217,-1.0
584,6.18,7.84,5.47,7.68,1.0,-1.0,-0.1019,6.27,7.71,2.85,5.48,1.0,-1.0,0.4593,5.97,6.84,3.5,5.62,1.0,-1.0,0.2217,6.01,6.31,2.64,3.99,1.0,-1.0,0.0171,1.0
585,5.85,7.29,2.43,5.06,1.0,-1.0,0.4593,5.55,6.42,3.08,5.2,1.0,-1.0,0.2217,5.59,5.89,2.22,3.57,1.0,-1.0,0.0171,2.72,3.21,-1.99,0.49,1.0,1.0,0.4438,1.0
586,4.99,5.86,2.52,4.64,1.0,-1.0,0.2217,5.03,5.33,1.66,3.01,1.0,-1.0,0.0171,2.16,2.65,-2.55,-0.07,1.0,1.0,0.4438,1.52,4.04,0.49,3.47,1.0,1.0,-0.5175,1.0
587,4.55,4.85,1.18,2.53,1.0,-1.0,0.0171,1.68,2.17,-3.03,-0.55,1.0,1.0,0.4438,1.04,3.56,0.01,2.99,1.0,1.0,-0.5175,3.27,5.46,2.13,4.84,1.0,1.0,-0.114,0.0
588,1.32,1.81,-3.39,-0.91,1.0,1.0,0.4438,0.68,3.2,-0.35,2.63,1.0,1.0,-0.5175,2.91,5.1,1.77,4.48,1.0,1.0,-0.114,4.76,5.33,3.64,4.19,1.0,0.0,-0.0017,1.0
589,0.2,2.72,-0.83,2.15,1.0,1.0,-0.5175,2.43,4.62,1.29,4.0,1.0,1.0,-0.114,4.28,4.85,3.16,3.71,1.0,0.0,-0.0017,3.85,4.3,1.12,2.89,1.0,1.0,0.1744,1.0
590,1.73,3.92,0.59,3.3,1.0,1.0,-0.114,3.58,4.15,2.46,3.01,1.0,0.0,-0.0017,3.15,3.6,0.42,2.19,1.0,1.0,0.1744,0.74,3.99,-0.34,3.93,1.0,1.0,-0.1918,-1.0
591,3.17,3.74,2.05,2.6,1.0,0.0,-0.0017,2.74,3.19,0.01,1.78,1.0,1.0,0.1744,0.33,3.58,-0.75,3.52,1.0,1.0,-0.1918,3.42,6.31,2.94,6.17,1.0,-1.0,-0.0507,-1.0
592,2.38,2.83,-0.35,1.42,1.0,1.0,0.1744,-0.03,3.22,-1.11,3.16,1.0,1.0,-0.1918,3.06,5.95,2.58,5.81,1.0,-1.0,-0.0507,6.45,6.56,2.4,3.58,1.0,-1.0,0.5069,-1.0
593,-0.32,2.93,-1.4,2.87,1.0,1.0,-0.1918,2.77,5.66,2.29,5.52,1.0,-1.0,-0.0507,6.16,6.27,2.11,3.29,1.0,-1.0,0.5069,3.28,5.2,2.48,3.13,1.0,-1.0,-0.1623,-1.0
594,2.53,5.42,2.05,5.28,1.0,-1.0,-0.0507,5.92,6.03,1.87,3.05,1.0,-1.0,0.5069,3.04,4.96,2.24,2.89,1.0,-1.0,-0.1623,2.41,3.88,0.97,2.46,1.0,-1.0,0.0269,-1.0
595,5.99,6.1,1.94,3.12,1.0,-1.0,0.5069,3.11,5.03,2.31,2.96,1.0,-1.0,-0.1623,2.48,3.95,1.04,2.53,1.0,-1.0,0.0269,0.9,2.79,0.3,2.43,1.0,-1.0,-0.0245,-1.0
596,3.44,5.36,2.64,3.29,1.0,-1.0,-0.1623,2.81,4.28,1.37,2.86,1.0,-1.0,0.0269,1.23,3.12,0.63,2.76,1.0,-1.0,-0.0245,4.02,4.17,-0.67,-0.33,0.0,-1.0,0.1066,-1.0
597,3.16,4.63,1.72,3.21,1.0,-1.0,0.0269,1.58,3.47,0.98,3.11,1.0,-1.0,-0.0245,4.37,4.52,-0.32,0.02,0.0,-1.0,0.1066,-0.31,-0.04,-3.14,-2.8,0.0,-1.0,0.1284,-1.0
598,1.92,3.81,1.32,3.45,1.0,-1.0,-0.0245,4.71,4.86,0.02,0.36,0.0,-1.0,0.1066,0.03,0.3,-2.8,-2.46,0.0,-1.0,0.1284,-2.17,-0.29,-3.74,-3.01,0.0,-1.0,0.2878,1.0
599,4.34,4.49,-0.35,-0.01,0.0,-1.0,0.1066,-0.34,-0.07,-3.17,-2.83,0.0,-1.0,0.1284,-2.54,-0.66,-4.11,-3.38,0.0,-1.0,0.2878,-3.81,-0.62,-4.24,-3.62,0.0,1.0,-0.0997,1.0
600,-0.71,-0.44,-3.54,-3.2,0.0,-1.0,0.1284,-2.91,-1.03,-4.48,-3.75,0.0,-1.0,0.2878,-4.18,-0.99,-4.61,-3.99,0.0,1.0,-0.0997,-3.91,3.3,-4.16,3.12,1.0,1.0,-0.0783,1.0
601,-3.0,-1.12,-4.57,-3.84,0.0,-1.0,0.2878,-4.27,-1.08,-4.7,-4.08,0.0,1.0,-0.0997,-4.0,3.21,-4.25,3.03,1.0,1.0,-0.0783,2.89,4.81,2.22,3.51,1.0,1.0,-0.3292,0.0
602,-4.62,-1.43,-5.05,-4.43,0.0,1.0,-0.0997,-4.35,2.86,-4.6,2.68,1.0,1.0,-0.0783,2.54,4.46,1.87,3.16,1.0,1.0,-0.3292,1.51,1.98,-0.56,0.45,1.0,0.0,0.5743,-1.0
603,-4.17,3.04,-4.42,2.86,1.0,1.0,-0.0783,2.72,4.64,2.05,3.34,1.0,1.0,-0.3292,1.69,2.16,-0.38,0.63,1.0,0.0,0.5743,0.02,3.76,-1.43,3.52,1.0,-1.0,-0.1781,-1.0
604,3.77,5.69,3.1,4.39,1.0,1.0,-0.3292,2.74,3.21,0.67,1.68,1.0,0.0,0.5743,1.07,4.81,-0.38,4.57,1.0,-1.0,-0.1781,3.29,4.48,-2.04,-0.68,0.0,-1.0,0.1836,-1.0
605,3.87,4.34,1.8,2.81,1.0,0.0,0.5743,2.2,5.94,0.75,5.7,1.0,-1.0,-0.1781,4.42,5.61,-0.91,0.45,0.0,-1.0,0.1836,1.96,2.08,-12.02,-8.8,0.0,-1.0,1.1509,-1.0
606,3.75,7.49,2.3,7.25,1.0,-1.0,-0.1781,5.97,7.16,0.64,2.0,0.0,-1.0,0.1836,3.51,3.63,-10.47,-7.25,0.0,-1.0,1.1509,-10.42,-7.21,-17.06,-9.21,0.0,-1.0,0.2995,1.0
607,6.86,8.05,1.53,2.89,0.0,-1.0,0.1836,4.4,4.52,-9.58,-6.36,0.0,-1.0,1.1509,-9.53,-6.32,-16.17,-8.32,0.0,-1.0,0.2995,-7.25,-5.24,-13.94,-13.8,0.0,1.0,-0.3994,1.0
608,5.22,5.34,-8.76,-5.54,0.0,-1.0,1.1509,-8.71,-5.5,-15.35,-7.5,0.0,-1.0,0.2995,-6.43,-4.42,-13.12,-12.98,0.0,1.0,-0.3994,-10.45,-6.22,-13.21,-7.65,0.0,1.0,-0.1457,0.0
609,-7.79,-4.58,-14.43,-6.58,0.0,-1.0,0.2995,-5.51,-3.5,-12.2,-12.06,0.0,1.0,-0.3994,-9.53,-5.3,-12.29,-6.73,0.0,1.0,-0.1457,-5.14,-1.19,-7.27,-6.85,0.0,0.0,-0.1593,0.0
610,-5.21,-3.2,-11.9,-11.76,0.0,1.0,-0.3994,-9.23,-5.0,-11.99,-6.43,0.0,1.0,-0.1457,-4.84,-0.89,-6.97,-6.55,0.0,0.0,-0.1593,-10.01,-3.46,-10.02,-8.48,0.0,0.0,-0.0953,-1.0
611,-8.19,-3.96,-10.95,-5.39,0.0,1.0,-0.1457,-3.8,0.15,-5.93,-5.51,0.0,0.0,-0.1593,-8.97,-2.42,-8.98,-7.44,0.0,0.0,-0.0953,-8.89,-1.39,-9.31,-1.84,0.0,-1.0,0.3405,-1.0
612,-2.83,1.12,-4.96,-4.54,0.0,0.0,-0.1593,-8.0,-1.45,-8.01,-6.47,0.0,0.0,-0.0953,-7.92,-0.42,-8.34,-0.87,0.0,-1.0,0.3405,-2.86,-0.4,-11.09,-8.85,0.0,-1.0,0.0589,1.0
613,-7.36,-0.81,-7.37,-5.83,0.0,0.0,-0.0953,-7.28,0.22,-7.7,-0.23,0.0,-1.0,0.3405,-2.22,0.24,-10.45,-8.21,0.0,-1.0,0.0589,-7.14,-2.19,-8.77,-8.6,0.0,1.0,-0.0953,1.0
614,-7.36,0.14,-7.78,-0.31,0.0,-1.0,0.3405,-2.3,0.16,-10.53,-8.29,0.0,-1.0,0.0589,-7.22,-2.27,-8.85,-8.68,0.0,1.0,-0.0953,-9.34,-4.58,-14.4,-6.12,0.0,1.0,0.1614,1.0
615,-2.51,-0.05,-10.74,-8.5,0.0,-1.0,0.0589,-7.43,-2.48,-9.06,-8.89,0.0,1.0,-0.0953,-9.55,-4.79,-14.61,-6.33,0.0,1.0,0.1614,-4.36,0.56,-4.37,0.53,1.0,1.0,-0.3179,1.0
616,-8.05,-3.1,-9.68,-9.51,0.0,1.0,-0.0953,-10.17,-5.41,-15.23,-6.95,0.0,1.0,0.1614,-4.98,-0.06,-4.99,-0.09,1.0,1.0,-0.3179,-0.67,1.46,-3.46,1.31,1.0,1.0,0.1254,-1.0
617,-10.44,-5.68,-15.5,-7.22,0.0,1.0,0.1614,-5.25,-0.33,-5.26,-0.36,1.0,1.0,-0.3179,-0.94,1.19,-3.73,1.04,1.0,1.0,0.1254,1.24,6.49,-0.72,5.67,1.0,-1.0,0.0707,-1.0
618,-5.6,-0.68,-5.61,-0.71,1.0,1.0,-0.3179,-1.29,0.84,-4.08,0.69,1.0,1.0,0.1254,0.89,6.14,-1.07,5.32,1.0,-1.0,0.0707,3.88,5.34,-1.76,2.2,1.0,-1.0,0.0362,-1.0
619,-1.17,0.96,-3.96,0.81,1.0,1.0,0.1254,1.01,6.26,-0.95,5.44,1.0,-1.0,0.0707,4.0,5.46,-1.64,2.32,1.0,-1.0,0.0362,2.23,4.86,-0.3,3.5,1.0,-1.0,-0.1743,-1.0
620,1.66,6.91,-0.3,6.09,1.0,-1.0,0.0707,4.65,6.11,-0.99,2.97,1.0,-1.0,0.0362,2.88,5.51,0.35,4.15,1.0,-1.0,-0.1743,3.68,4.94,-1.28,-0.53,0.0,-1.0,-0.046,1.0
621,4.43,5.89,-1.21,2.75,1.0,-1.0,0.0362,2.66,5.29,0.13,3.93,1.0,-1.0,-0.1743,3.46,4.72,-1.5,-0.75,0.0,-1.0,-0.046,-2.53,-2.38,-6.53,-6.39,0.0,1.0,-0.3165,1.0
622,2.34,4.97,-0.19,3.61,1.0,-1.0,-0.1743,3.14,4.4,-1.82,-1.07,0.0,-1.0,-0.046,-2.85,-2.7,-6.85,-6.71,0.0,1.0,-0.3165,-3.51,3.45,-4.23,1.81,1.0,1.0,0.4707,1.0
623,3.28,4.54,-1.68,-0.93,0.0,-1.0,-0.046,-2.71,-2.56,-6.71,-6.57,0.0,1.0,-0.3165,-3.37,3.59,-4.09,1.95,1.0,1.0,0.4707,3.93,4.35,0.74,3.14,1.0,1.0,-0.0358,1.0
624,-3.04,-2.89,-7.04,-6.9,0.0,1.0,-0.3165,-3.7,3.26,-4.42,1.62,1.0,1.0,0.4707,3.6,4.02,0.41,2.81,1.0,1.0,-0.0358,1.71,2.33,-1.94,-1.65,0.0,1.0,0.025,1.0
